order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status
O16796,2024-11-12,C120,"veronica garcia md",West,BANGALORE,P3310," Laptop ",Electronics,66819,2,20.0,UPI,"Completed"
O14778,2024-05-22,C250,"Laura Mayer",North," Mumbai",P8598,CHAIR,Home,4818,3,15.0,UPI,"Returned"
O18690,2024-01-22,C319,"Jason Arnold",West,Mumbai,P5960," Jacket ",Fashion,4511,5,15.0,UPI,"Returned"
O18893,2024-01-06,C293,"Christian Wade",North,"Hyderabad ",P9645,"Sofa ",Home,3669,2,5.0,Card,"Cancelled"
O17638,2024-01-05,C439,"Daniel Chandler",West," Mumbai ",P8792,"Laptop ",Electronics,23192,2,10.0,UPI,"Cancelled"
O16216,2024-05-04,C255,"Kenneth Brown",North,"Delhi ",P6121,"Monitor ",Electronics,7488,4,15.0,Card,"Completed"
O19194,2024-03-17,C133,"Carol Hardy",North," Kolkata ",P4589,HEADPHONES,Electronics,75087,2,20.0,UPI,"Returned"
O10167,2024-05-22,C212,"Frances Chung",North," Mumbai",P3119," Lamp ",Home,6752,2,0.0,UPI,"Cancelled"
O12678,2024-12-19,C340,"Peter Kelley",North," Hyderabad",P7708," Shoes",Fashion,4489,4,10.0,UPI,"Returned"
O21363,2024-10-27,C466,"Mark Johnson",North,"Mumbai ",P5830," Sofa ",Electronics,8088,5,15.0,COD,"Returned"
O20475,2024-04-01,C466,"Joshua Tanner",North,Delhi,P9320,"Jacket ",Fashion,2308,2,15.0,COD,"Cancelled"
O12711,2024-02-01,C325,"Kathleen Vasquez",North,"Delhi ",P9236," Headphones ",Electronics,22800,2,5.0,COD,"Returned"
O21563,2024-06-06,C106,"Mark Hernandez",West,mumbai,P2282," Shoes",Fashion,1371,5,20.0,Card,"Cancelled"
O17950,2024-04-17,C386,"Katherine Young",North,chennai,P5974,Shoes,Fashion,1992,3,15.0,Card,"Returned"
O20959,2024-03-08,C164,"Seth Stanley",East,Kolkata,P6295,chair,Home,5920,2,0.0,Card,"Returned"
O13154,2024-11-23,C393,,East,"Bangalore ",P4981," Chair",Home,3096,1,10.0,UPI,"Completed"
O19435,2024-09-18,C414,"  Dr. Caleb Holland  ",West,"Bangalore ",P3682,LAMP,Home,5828,3,20.0,UPI,"Completed"
O20227,2024-01-07,C434,"John Kidd",West,BANGALORE,P4967,Jacket,Fashion,4338,3,15.0,UPI,"Cancelled"
O11548,2024-05-15,C375,"Antonio Murray",South,,P1238,T-shirt,Fashion,3880,5,5.0,Card,"Completed"
O19313,2024-08-12,C195,"Todd Zamora",North,HYDERABAD,P2994,"Sofa ",Home,4627,4,0.0,COD,"Returned"
O20243,2024-12-19,C325,"Frank Robinson",South,kolkata,P9122,PHONE,Electronics,12200,0,5.0,UPI,"Cancelled"
O17005,2024-11-16,C114,"Robert Mcpherson",East,delhi,P1966,headphones,Electronics,23374,4,5.0,COD,"Completed"
O11719,2024-08-12,C353,"David Skinner",East,mumbai,P3372,LAPTOP,Electronics,51086,1,0.0,UPI,"Completed"
O14765,2024-11-07,C349,"Tony Snyder",North,mumbai,P9680,JEANS,Fashion,1500,1,10.0,COD,"Returned"
O17648,2024-01-21,C158,"Anna Crawford",North,hyderabad,P9745,PHONE,Electronics,9121,1,5.0,COD,"Completed"
O17435,2024-03-08,C319,"Nicole Chan",North,"Chennai ",P1556,table,Home,8627,4,20.0,Card,"Returned"
O15947,2024-04-04,C104,"Edward Riggs",East,hyderabad,P6100," Sofa",Home,2004,2,15.0,COD,"Cancelled"
O21746,2024-11-24,C324,"Christopher Ross",North," Mumbai",P3908," Sofa ",Home,2694,2,20.0,UPI,"Returned"
O16381,2024-04-24,C376,"Travis Nielsen",North,"Delhi ",P1047,SOFA,Home,6839,5,5.0,Card,"Cancelled"
O21622,2024-04-27,C310,"Heather Mcclure",East," Delhi ",P5483,"Chair ",Home,8905,0,10.0,COD,"Cancelled"
O19805,2024-01-21,C447,"Jasmine Woods",West," Chennai ",P7536,jacket,Fashion,2805,2,5.0,UPI,"Cancelled"
O12135,2024-11-01,C467,"  Darren Carrillo  ",South," Hyderabad",P3586," Shoes ",Fashion,2145,5,15.0,UPI,"Completed"
O17063,2024-06-29,C317,"Wendy Deleon",West," Mumbai",P7391," Jacket",Fashion,3927,3,0.0,COD,"Cancelled"
O21744,2024-03-18,C204,"Jessica Peters",North,Kolkata,P1295," Headphones ",Electronics,75109,3,0.0,COD,"Returned"
O17271,2024-11-01,C280,"MELISSA DANIEL",North,kolkata,P1884,JEANS,Fashion,4919,1,10.0,UPI,"Returned"
O14867,2024-06-25,C297,"anthony savage",East,kolkata,P6202,Jacket,Fashion,4482,1,20.0,Card,"Cancelled"
O16893,2024-02-24,C214,"TONY WALKER",North," Delhi ",P5897," Monitor",Electronics,9204,2,10.0,UPI,"Cancelled"
O20103,2024-12-01,C207,"larry thompson",North," Chennai ",P4500," Lamp ",Home,9870,1,10.0,Card,"Cancelled"
O21491,2024-01-08,C307,"Justin Murphy",West," Mumbai",P2884,"Sofa ",Home,4806,4,0.0,Card,"Returned"
O13620,2024-08-06,C209,"Alexandra Hebert",North,BANGALORE,P7414," Jeans ",Fashion,1748,2,5.0,COD,"Completed"
O18005,2024-12-18,C326,"James Valdez",West,"Chennai ",P7040,"Lamp ",Electronics,5645,3,5.0,UPI,"Returned"
O10805,2024-04-26,C116,"Tyler Brady",East," Hyderabad ",P3121,"Jeans ",Fashion,4451,2,0.0,Card,"Returned"
O21213,2024-08-22,C173,"LISA BRYANT",East,MUMBAI,P5723,"Headphones ",Electronics,15090,3,5.0,COD,"Completed"
O20204,2024-06-29,C373,"Warren Lewis",East,MUMBAI,P9706," Jacket",Fashion,3760,1,10.0,COD,"Completed"
O13182,2024-07-02,C192,"Lauren Burton",North,"Mumbai ",P4694," Chair ",Home,3486,5,15.0,Card,"Cancelled"
O12277,2024-03-10,C320,,West,"Bangalore ",P8713,T-SHIRT,Fashion,4490,3,20.0,COD,"Completed"
O12387,2024-08-25,C249,"Brian Rodriguez",South,"Kolkata ",P1452,"Headphones ",Electronics,76417,2,0.0,UPI,"Returned"
O11059,2024-10-24,C375,"Suzanne Watson",South,kolkata,P5947,Monitor,Electronics,17144,4,15.0,UPI,"Cancelled"
O17568,2024-01-26,C290,"paul jacobs",North," Hyderabad",P1201," Laptop",Electronics,50096,3,10.0,UPI,"Completed"
O12828,2024-10-15,C437,"Teresa White",South," Mumbai",P2542," Shoes ",Fashion,3241,1,10.0,COD,"Returned"
O11370,2024-12-17,C198,"Michelle Jimenez",North,"Chennai ",P4243,SHOES,Fashion,4767,3,0.0,COD,"Cancelled"
O14045,2024-04-08,C420,"  John Gomez  ",West,,P6935," Chair",Home,8104,2,20.0,UPI,"Cancelled"
O20233,2024-09-22,C382,"Todd Gonzalez",North,"Bangalore ",P1351,Jeans,Fashion,3076,1,10.0,Card,"Completed"
O15693,2024-03-07,C256,"Stephanie Nelson",West,MUMBAI,P5316,HEADPHONES,Electronics,45592,5,10.0,UPI,"Returned"
O15875,2024-08-13,C331,"Erika Brown",West,"Bangalore ",P3049,MONITOR,Electronics,46689,3,20.0,UPI,"Cancelled"
O17040,2024-09-28,C413,"Charles Fletcher",South," Hyderabad ",P5029," Headphones ",Electronics,50374,5,10.0,COD,"Completed"
O20364,2024-08-09,C354,"Stacey Harris",East,delhi,P3526,lamp,Home,6558,4,15.0,Card,"Completed"
O14113,2024-09-04,C403,"  Christopher Banks  ",West,"Mumbai ",P9501," T-Shirt ",Fashion,765,5,10.0,UPI,"Completed"
O13953,2024-08-17,C260,"Angela Rhodes",West,chennai,P7990,Jacket,Fashion,3636,2,0.0,Card,"Cancelled"
O14187,2024-11-08,C189,"Travis Herrera",West," Delhi",P4569,JEANS,Fashion,4003,2,10.0,COD,"Cancelled"
O21105,2024-10-08,C457,"Laura Gray",North,"Chennai ",P8748,SOFA,Home,7869,1,20.0,COD,"Completed"
O15240,2024-01-21,C115,"Ronald Willis",South,MUMBAI,P5859,Phone,Electronics,67385,0,,UPI,"Cancelled"
O12459,2024-07-19,C433,"Carlos Murphy",West,hyderabad,P8924," Monitor",Electronics,67412,4,0.0,COD,"Returned"
O19867,2024-03-01,C353,"Dalton Jackson",West,Hyderabad,P7662," Sofa ",Home,1041,5,20.0,UPI,"Cancelled"
O13392,2024-08-14,C307,"Karen Bennett",South,Kolkata,P1381,sofa,Home,7297,5,20.0,UPI,"Completed"
O21663,2024-12-30,C430,"Sheri Powell",South,"Hyderabad ",P8120,Jeans,Fashion,1659,1,20.0,Card,"Completed"
O15272,2024-04-04,C497,"Alexis Velazquez",North,Hyderabad,P3389,"Chair ",Home,2597,5,15.0,UPI,"Cancelled"
O20344,2024-09-03,C413,"Jessica Obrien",North," Delhi ",P6704,"Chair ",Home,2240,4,0.0,Card,"Returned"
O15035,2024-09-28,C162,"Frank Foster",East,Bangalore,P5278," Sofa",Home,8800,5,15.0,COD,"Returned"
O15068,2024-04-03,C285,"Sara Carpenter",North,Kolkata,P2365," Phone",Electronics,66483,2,0.0,COD,"Cancelled"
O12845,2024-05-09,C466,"  Cody Lane  ",North,bangalore,P1477,T-SHIRT,Fashion,794,2,10.0,Card,"Cancelled"
O15940,2024-01-02,C176,"Christopher Perez",South," Bangalore",P4764,Shoes,Fashion,1517,1,20.0,Card,"Cancelled"
O20969,2024-08-21,C418,"Kimberly Harmon",East,Bangalore,P5344," Shoes",Fashion,4070,1,,Card,"Returned"
O18196,2024-09-09,C323,"  Donna Wood  ",East,,P2298,sofa,Home,3530,1,-10.0,COD,"Completed"
O11281,2024-07-28,C146,"JULIE PARK",South," Hyderabad",P8967,JEANS,Fashion,4753,4,20.0,Card,"Completed"
O20031,2024-01-25,C182,"John James",East," Mumbai ",P4681," Monitor",Electronics,26458,3,5.0,UPI,"Completed"
O12682,2024-04-06,C226,"Matthew Carpenter",North," Delhi",P8048," Laptop ",Electronics,62772,4,10.0,COD,"Cancelled"
O17997,2024-10-25,C151,"Rachel Simmons",North,Bangalore,P2023,Headphones,Electronics,75453,2,,Card,"Completed"
O18791,2024-06-27,C444,"  William Blanchard  ",South," Hyderabad",P5191,T-SHIRT,Fashion,3496,1,5.0,Card,"Completed"
O11876,2024-10-26,C367,"  Brittany Ross  ",South,mumbai,P9108," Laptop",Electronics,63500,2,0.0,COD,"Cancelled"
O18435,2024-07-16,C163,"mindy sanchez",South,Bangalore,P6679," Lamp ",Fashion,7693,5,5.0,UPI,"Completed"
O12834,2024-03-31,C237,"Daniel Swanson II",North,DELHI,P1216," Headphones ",Electronics,28098,3,10.0,COD,"Cancelled"
O12041,2024-07-29,C154,"Candace Park",North,chennai,P9768,T-SHIRT,Fashion,4233,1,15.0,Card,"Cancelled"
O21214,2024-12-31,C135,"David Mason",North,Delhi,P7513," Lamp ",Home,4214,2,15.0,Card,"Returned"
O12962,2024-02-07,C268,"  Jennifer Ortega  ",North," Kolkata",P3461,table,Home,3314,5,20.0,Card,"Completed"
O17748,2024-08-30,C462,"Donald Richards",West,KOLKATA,P5687,"Lamp ",Home,5670,3,10.0,Card,"Cancelled"
O17896,2024-11-21,C203,"Pamela Shelton",West,,P5362,Table,Home,7287,1,15.0,Card,"Cancelled"
O16638,2024-12-13,C363,"Cathy Crawford",South,delhi,P4259,"Lamp ",Home,1163,5,20.0,UPI,"Returned"
O19318,2024-02-06,C312,"Allison Nelson",South," Delhi ",P8110," Sofa",Home,9617,2,0.0,Card,"Completed"
O11590,2024-08-15,C384,"Joshua Huber",North,mumbai,P4393,Table,Home,8481,3,5.0,UPI,"Returned"
O21684,2024-07-09,C209,"amanda contreras",North,CHENNAI,P8565,"Monitor ",Electronics,38969,4,20.0,UPI,"Cancelled"
O19506,2024-07-06,C473,"Troy Hernandez",East," Hyderabad",P2221,"Lamp ",Home,8283,4,10.0,Card,"Cancelled"
O14506,2024-04-21,C134,"Alicia Bruce",North,bangalore,P3671,HEADPHONES,Electronics,33406,4,20.0,COD,"Returned"
O17948,2024-09-22,C158,"  Paul Guzman  ",West," Hyderabad",P7812," Phone ",Electronics,24882,3,10.0,UPI,"Returned"
O20510,2024-10-18,C222,"JUSTIN HERRING",East,"Kolkata ",P6375,shoes,Fashion,4570,5,20.0,COD,"Completed"
O19402,2024-04-12,C330,"TOM HOFFMAN",North,KOLKATA,P6027,monitor,Electronics,46279,3,10.0,Card,"Cancelled"
O11620,2024-03-06,C125,"nicole griffin",North,,P3805," Jeans ",Fashion,3214,4,10.0,COD,"Completed"
O17352,2024-10-05,C249,"  Catherine Welch  ",North," Delhi",P4214,Phone,Electronics,51706,173,20.0,UPI,"Returned"
O21275,2024-10-07,C170,"Mary Hendricks",East,Bangalore,P4711,T-shirt,Fashion,3429,1,15.0,UPI,"Cancelled"
O14050,2024-03-22,C426,"Jason Clarke",South,,P5310,shoes,Fashion,1594,0,5.0,UPI,"Cancelled"
O18384,2024-05-04,C471,"JERRY MACDONALD",North," Kolkata ",P5367,SHOES,Fashion,2468,4,15.0,COD,"Completed"
O16179,2024-11-18,C200,"kevin patterson",North,KOLKATA,P8845,"T-Shirt ",Fashion,2234,2,0.0,Card,"Completed"
O21662,2024-01-14,C333,"Theresa Strong",North," Delhi ",P6373," Table",Home,1329,2,10.0,COD,"Cancelled"
O11176,2024-08-29,C148,"ERIN MARTINEZ",East," Hyderabad",P1875," Phone",Electronics,74077,2,,UPI,"Returned"
O16975,2024-12-10,C389,"Juan West",North,HYDERABAD,P9402," Jacket ",Fashion,4974,4,20.0,Card,"Cancelled"
O18004,2024-05-17,C314,"David Miller",West,Delhi,P3538," Table ",Home,2244,2,15.0,COD,"Returned"
O16115,2024-02-02,C140,"DEBORAH PIERCE",East,delhi,P1762,SHOES,Fashion,3096,3,20.0,COD,"Returned"
O10194,2024-01-31,C429,"Erika Hendricks",West,HYDERABAD,P4925," Lamp",Home,4755,2,,UPI,"Cancelled"
O15011,2024-01-14,C316,"Glen Baker",South," Delhi",P5133,chair,Home,1157,3,0.0,Card,"Returned"
O15927,2024-06-17,C458,"BRITTANY COOPER",South,Chennai,P9214,Jeans,Fashion,2964,2,20.0,Card,"Completed"
O13779,2024-05-05,C303,"amanda lewis",East," Mumbai ",P8663," T-Shirt",Fashion,1484,4,5.0,UPI,"Completed"
O21830,2024-08-17,C465,"Laura Stephens",East," Chennai",P9416,HEADPHONES,Electronics,65318,3,20.0,UPI,"Returned"
O20608,2024-02-26,C184,"Harry Johnson",South," Kolkata",P9196," Phone ",Electronics,28545,53,20.0,Card,"Completed"
O14549,2024-04-08,C456,"Craig Cohen",South," Hyderabad",P8922," Table ",Home,9330,4,20.0,COD,"Cancelled"
O16191,2024-07-03,C394,"  Allison Reed  ",South,mumbai,P8414,table,Home,8325,1,0.0,Card,"Returned"
O12604,2024-08-29,C124,"joseph gardner",East," Delhi ",P6662," T-Shirt",Fashion,773,2,15.0,UPI,"Completed"
O10502,2024-09-25,C201,"James Gibson",South,Delhi,P7764,"Phone ",Electronics,33063,3,20.0,UPI,"Cancelled"
O13544,2024-01-24,C126,"Donald Hernandez",North," Chennai",P6565,Phone,Electronics,75825,3,0.0,UPI,"Returned"
O17174,2024-01-22,C241,"James Green",South," Mumbai ",P4189,Shoes,Fashion,944,3,0.0,COD,"Completed"
O11017,2024-08-21,C266,"Jessica Campbell",West,hyderabad,P9449,Sofa,Home,1612,2,15.0,UPI,"Cancelled"
O12970,2024-02-18,C149,"Brian Hernandez",West,Delhi,P8258," Lamp ",Home,2638,3,20.0,Card,"Returned"
O16986,2024-04-23,C151,,South,chennai,P4212,MONITOR,Electronics,22883,5,5.0,Card,"Cancelled"
O15821,2024-05-17,C165,"TIMOTHY DAVIS",West,,P1877,Phone,Electronics,32033,2,5.0,UPI,"Cancelled"
O12304,2024-10-06,C154,"DUSTIN BUTLER",South,bangalore,P4508," Chair ",Home,7661,5,-10.0,COD,"Completed"
O19209,2024-01-07,C104,"Cynthia Ryan",West,CHENNAI,P9876," T-Shirt",Fashion,1831,4,15.0,Card,"Returned"
O13121,2024-11-20,C491,"Kimberly Black",West," Chennai ",P5149,LAPTOP,Electronics,59487,5,0.0,Card,"Cancelled"
O10053,2024-02-16,C240,"Ms. Erika Key",South,Hyderabad,P3739," Shoes",Fashion,4041,2,0.0,COD,"Completed"
O10060,2024-03-22,C171,"Patrick Thomas",East,HYDERABAD,P5752," Lamp",Home,6994,3,15.0,Card,"Cancelled"
O13190,2024-11-22,C351,"juan sawyer",North," Bangalore",P9704,T-shirt,Electronics,4894,5,15.0,UPI,"Completed"
O14627,2024-04-27,C259,"Mindy Scott",West,"Chennai ",P2224,"Jacket ",Fashion,4370,5,0.0,UPI,"Returned"
O10458,2024-07-30,C216,"Thomas Warner",West,,P5382,t-shirt,Fashion,2831,4,10.0,Card,"Completed"
O16387,2024-07-19,C233,"Angela Lindsey",East," Kolkata",P7654,MONITOR,Electronics,30513,2,20.0,Card,"Cancelled"
O10166,2024-11-17,C397,,North,hyderabad,P3819,shoes,Fashion,4565,1,0.0,COD,"Cancelled"
O15197,2024-04-01,C195,"Michael Simpson",North,kolkata,P9004,"Headphones ",Electronics,30397,1,0.0,Card,"Completed"
O13157,2024-03-05,C481,"Kelly House",East," Kolkata",P5862," Lamp",Home,1773,3,10.0,UPI,"Completed"
O14127,2024-07-24,C249,"jordan molina",South,"Bangalore ",P5609," Chair",Home,7791,3,10.0,UPI,"Cancelled"
O13079,2024-08-21,C317,"Kimberly Robinson",East," Kolkata ",P2963,jacket,Fashion,3578,5,0.0,UPI,"Cancelled"
O13830,2024-05-04,C192,"Gregory Bond DDS",West,"Delhi ",P2729,Laptop,Electronics,30396,1,20.0,Card,"Returned"
O17955,2024-01-19,C328,"Christian Mcintosh",North," Hyderabad ",P2261,Headphones,Electronics,72749,1,,UPI,"Cancelled"
O16494,2024-03-20,C214,"Linda Jones",North," Bangalore",P5835,Sofa,Home,3139,2,0.0,COD,"Returned"
O17918,2024-09-24,C181,"  Joshua Harmon  ",North," Hyderabad ",P4918,chair,Home,9017,4,5.0,UPI,"Returned"
O11203,2024-08-10,C428,"Rebecca Smith",West,,P6812," Laptop",Electronics,77586,4,0.0,UPI,"Cancelled"
O16793,2024-06-02,C418,"Samuel Perry",North,chennai,P2643,headphones,Electronics,75743,2,5.0,COD,"Cancelled"
O20306,2024-05-17,C325,"Kaylee Clark",South," Delhi",P2479," Table ",Home,6607,2,0.0,UPI,"Cancelled"
O13677,2024-06-11,C179,"tanya king",South,Delhi,P9435,Jeans,Fashion,2479,2,10.0,COD,"Cancelled"
O13357,2024-07-29,C270,"maria alexander",West,MUMBAI,P8549,CHAIR,Home,1014,4,5.0,Card,"Completed"
O18170,2024-08-11,C323,"Destiny Pierce",South," Mumbai",P5333," Jacket ",Fashion,1654,5,10.0,Card,"Returned"
O11492,2024-08-22,C259,"Kyle Stanton",South,delhi,P6756," Monitor",Electronics,32796,5,10.0,Card,"Returned"
O14829,2024-03-06,C373,"dorothy dillon",South," Hyderabad",P5337,jeans,Fashion,3152,4,10.0,COD,"Completed"
O12178,2024-01-02,C240,"Joseph Robertson",North,mumbai,P8447,JACKET,Fashion,4112,4,15.0,COD,"Cancelled"
O12007,2024-07-26,C204,"Michael Jones",West," Delhi ",P1123,T-SHIRT,Fashion,3816,2,5.0,COD,"Returned"
O11800,2024-02-23,C448,"Steven Knapp",North,"Bangalore ",P2723,Laptop,Electronics,51418,5,10.0,Card,"Cancelled"
O13850,2024-10-19,C330,"Donald Ellis",South,kolkata,P7049,JEANS,Fashion,3381,2,5.0,COD,"Cancelled"
O18244,2024-12-10,C188,"RACHEL GUTIERREZ",North,,P7332," Laptop ",Electronics,14299,5,20.0,COD,"Returned"
O16860,2024-09-01,C286,"Rodney Turner",West,MUMBAI,P8596," Table ",Home,8293,3,15.0,COD,"Returned"
O11429,2024-11-03,C315,"Robert Alvarez",East,BANGALORE,P1166,Sofa,Home,1099,4,15.0,UPI,"Returned"
O10720,2024-07-14,C243,"Rachel Jones",West,bangalore,P5021,Lamp,Home,816,2,5.0,COD,"Returned"
O14894,2024-03-03,C206,"Lisa Figueroa",East,Kolkata,P4298,T-shirt,Fashion,2157,3,0.0,COD,"Returned"
O16227,2024-09-07,C238,"Nathan Sexton",South,BANGALORE,P8685,HEADPHONES,Electronics,17492,2,0.0,COD,"Completed"
O13075,2024-05-01,C474,"  Andrew Hartman  ",East," Mumbai",P8788,"Lamp ",Home,1142,5,10.0,Card,"Completed"
O15629,2024-01-09,C297,"Charles Davenport",North,,P2371,SOFA,Home,7713,3,20.0,COD,"Completed"
O13010,2024-10-11,C418,"Sarah Wiggins",North,DELHI,P4170,Lamp,Home,8316,1,20.0,UPI,"Cancelled"
O17566,2024-06-06,C123,"  Heather Webster  ",West,,P6622," Lamp",Home,8268,1,5.0,UPI,"Cancelled"
O16657,2024-02-13,C192,"THOMAS MORA",North," Hyderabad",P6851,Jacket,Fashion,2408,1,10.0,UPI,"Returned"
O21679,2024-07-09,C423,"Sandra Barker",East,"Chennai ",P6785," T-Shirt",Fashion,908,1,5.0,UPI,"Returned"
O19872,2024-08-08,C297,"RACHEL CAMPBELL MD",North," Bangalore ",P1996," Chair ",Home,797,5,20.0,COD,"Cancelled"
O20447,2024-09-04,C342,"Kenneth Williamson",North," Mumbai ",P9049,Jeans,Fashion,2364,1,15.0,Card,"Returned"
O11258,2024-01-17,C266,"Marvin Coleman",South," Mumbai ",P1149,"Jacket ",Fashion,1381,5,10.0,UPI,"Cancelled"
O10380,2024-01-25,C119,"Andrea Strickland",South,,P9848,"Sofa ",Home,8192,4,15.0,Card,"Cancelled"
O20822,2024-03-06,C410,"dawn marquez",West,Chennai,P3587,Monitor,Electronics,22371,2,5.0,Card,"Returned"
O10633,2024-01-03,C369,"Paige Gill",West,Delhi,P6988,laptop,Electronics,43190,3,0.0,Card,"Returned"
O10783,2024-09-27,C163,"brittany andrews",West,,P5416,"Laptop ",Electronics,70719,1,5.0,COD,"Completed"
O17055,2024-11-17,C440,"Nicholas Chapman",West," Bangalore ",P6065,shoes,Fashion,3702,4,-10.0,Card,"Completed"
O11278,2024-04-24,C255,"Mark Butler",East," Delhi",P6713,jeans,Fashion,2697,5,5.0,COD,"Cancelled"
O16285,2024-01-04,C320,"Michael Taylor",South,"Delhi ",P9636," Table",Home,4024,4,0.0,UPI,"Cancelled"
O17689,2024-01-23,C377,"Mary Curry",North,MUMBAI,P1827,Sofa,Home,939,4,0.0,UPI,"Returned"
O14772,2024-01-26,C401,"PAMELA PERRY",East,Chennai,P8948,"Headphones ",Electronics,43652,4,10.0,COD,"Returned"
O17975,2024-08-20,C394,"Katherine Randall",West,chennai,P4369,JACKET,Fashion,1331,4,15.0,UPI,"Completed"
O12997,2024-08-03,C306,"bruce rivera",West,Bangalore,P4516," Shoes",Fashion,1500,4,10.0,COD,"Cancelled"
O16426,2024-05-26,C339,,North,HYDERABAD,P6259,JEANS,Fashion,3289,1,15.0,Card,"Completed"
O20995,2024-01-20,C179,"David Rivera",South,mumbai,P7388," Laptop ",Electronics,11949,1,10.0,COD,"Completed"
O15983,2024-01-22,C468,"Anna Mason",North," Hyderabad ",P7303,laptop,Electronics,39149,2,15.0,Card,"Returned"
O20903,2024-02-03,C209,"REBECCA SIMPSON",West,"Bangalore ",P4414,table,Home,1443,3,15.0,COD,"Completed"
O14719,2024-10-05,C140,"ANGELA HOLLAND",North,MUMBAI,P1032,JEANS,Fashion,1549,4,15.0,UPI,"Completed"
O18079,2024-07-30,C272,"Andrea Martin",South,"Delhi ",P9868,T-SHIRT,Fashion,1105,5,15.0,Card,"Cancelled"
O11353,2024-11-12,C286,"Elizabeth Porter",North," Kolkata ",P4887," Laptop",Electronics,54489,2,15.0,Card,"Cancelled"
O17823,2024-02-17,C136,"KAREN WILLIAMS",North,mumbai,P3916," Laptop",Electronics,19805,3,15.0,Card,"Completed"
O11546,2024-03-29,C356,"JUSTIN SMITH",South,"Chennai ",P1372," Jeans ",Fashion,726,2,5.0,Card,"Cancelled"
O19497,2024-02-22,C283,"Michelle Bailey",East,chennai,P1237," Chair",Home,6317,2,20.0,COD,"Cancelled"
O12561,2024-10-08,C354,"Audrey Mccormick",North,Delhi,P3687,TABLE,Home,3289,5,10.0,UPI,"Completed"
O12193,2024-02-23,C385,"Jacob Smith DVM",South,delhi,P6184," Monitor",Electronics,78792,5,15.0,COD,"Cancelled"
O12062,2024-04-03,C301,"Peter Chapman",West,HYDERABAD,P7040," Chair",Home,5222,1,20.0,UPI,"Returned"
O17040,2024-04-12,C433,"  Christopher Duffy  ",South,HYDERABAD,P3440," Phone",Electronics,51061,3,0.0,COD,"Cancelled"
O17625,2024-07-07,C356,"Paul Wilson",North,"Kolkata ",P8331,"Phone ",Electronics,71175,5,5.0,COD,"Returned"
O13276,2024-04-04,C124,"Amber Davis",North,hyderabad,P2079," Phone ",Electronics,11958,1,0.0,Card,"Cancelled"
O10659,2024-11-04,C126,"JOSEPH THOMPSON",North,"Mumbai ",P3458," Sofa",Home,8280,1,10.0,Card,"Returned"
O14770,2024-05-25,C160,"Nicole Sanchez",East,bangalore,P6054,sofa,Home,8471,2,20.0,COD,"Cancelled"
O21325,2024-02-14,C322,"Kristin White",North," Delhi",P3014,Headphones,Electronics,25356,1,15.0,COD,"Completed"
O21444,2024-08-17,C442,"Matthew Williamson",North,Mumbai,P2770,SHOES,Fashion,3417,5,0.0,Card,"Completed"
O13038,2024-05-19,C142,"brent howard",South,Bangalore,P3018,"Lamp ",Home,9349,3,0.0,COD,"Completed"
O13676,2024-07-25,C448,,North,bangalore,P9910,"Lamp ",Home,6118,4,15.0,UPI,"Completed"
O14954,2024-11-04,C412,"RICARDO WADE",North,chennai,P3069,shoes,Fashion,2510,5,10.0,Card,"Cancelled"
O19830,2024-04-19,C340,"Carrie Terry",West,bangalore,P3062,table,Home,315,5,0.0,COD,"Completed"
O19819,2024-08-10,C127,,South,Mumbai,P3901,laptop,Home,23053,5,0.0,COD,"Completed"
O21379,2024-03-16,C172,"Chad Mack MD",West," Bangalore",P7582,Table,Home,2662,2,10.0,UPI,"Returned"
O11307,2024-02-22,C164,"Luis Sanchez",West,hyderabad,P7014,SOFA,Home,9373,2,20.0,COD,"Returned"
O10793,2024-10-20,C447,"Cody Simmons",West," Bangalore",P4984,Table,Home,1149,3,15.0,Card,"Cancelled"
O10393,2024-07-07,C187,"Cynthia Pennington",West,mumbai,P8656,"Laptop ",Electronics,72469,2,,COD,"Returned"
O19514,2024-11-19,C472,"Joseph Rojas",North,"Delhi ",P1616,PHONE,Electronics,42432,2,10.0,COD,"Returned"
O17660,2024-02-19,C152,"Henry Barnes",South,Mumbai,P7121," Table",Home,4944,2,15.0,UPI,"Cancelled"
O13112,2024-08-31,C248,"Pedro Perez",South,"Hyderabad ",P9751,phone,Electronics,31814,2,5.0,UPI,"Cancelled"
O10652,2024-05-23,C236,"Chelsea Romero",West,chennai,P7715,SOFA,Home,9835,1,5.0,COD,"Completed"
O13056,2024-01-07,C488,"Madeline Reese",North,BANGALORE,P6697,"Shoes ",Fashion,4248,5,20.0,UPI,"Returned"
O19465,2024-05-19,C170,"Raymond Hayes",West," Bangalore ",P1077," Sofa ",Home,6401,177,15.0,COD,"Cancelled"
O18974,2024-04-14,C279,"Matthew Mora",North," Bangalore ",P5231," Chair ",Home,4830,1,0.0,Card,"Returned"
O21016,2024-04-06,C348,"Sarah Thompson",North,HYDERABAD,P6718," Phone ",Electronics,6380,5,20.0,COD,"Returned"
O18338,2024-05-29,C270,"  Kimberly Crane  ",South,Chennai,P5681," Table",Home,9171,1,0.0,Card,"Cancelled"
O11068,2024-07-07,C202,"Jason Ford",North,Delhi,P1257,"Headphones ",Electronics,37970,4,10.0,Card,"Cancelled"
